_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,crowd_ans,crowd_ans_gold,gt,gt_conf,plot,question_n,v1,v10,v2,v3,v4,v5,v6,v7,v8,v9
2171270762,2/24/2019 22:31:51,false,4557597254,,2/24/2019 22:27:02,false,neodev,1.0,44557297,VEN,25,Caracas,190.38.191.54,Skate Kitchen,,Skate Kitchen,Mid90s,"Camille's life as a lonely suburban teenager changes dramatically when she befriends a group of girl skateboarders. As she journeys deeper into this raw New York City subculture, she begins to understand the true meaning of friendship as well as her inner self.Camille's life as a lonely suburban teenager changes dramatically when she befriends a group of girl skateboarders. As she journeys deeper into this raw New York City subculture, she begins to understand the true meaning of friendship as well as her inner self.",1,Se mi lasci ti cancello,I don't know,Alla ricerca di Nemo,Kill Bill - Volume 1,Skate Kitchen,Stelle sulla Terra,Mid90s,3 Idiots,Prisoners,Amores perros
2171270762,2/24/2019 22:32:16,false,4557598442,,2/24/2019 22:28:35,false,clixsense,1.0,43743087,SRB,00,Vrbas,188.2.243.95,Skate Kitchen,,Skate Kitchen,Mid90s,"Camille's life as a lonely suburban teenager changes dramatically when she befriends a group of girl skateboarders. As she journeys deeper into this raw New York City subculture, she begins to understand the true meaning of friendship as well as her inner self.Camille's life as a lonely suburban teenager changes dramatically when she befriends a group of girl skateboarders. As she journeys deeper into this raw New York City subculture, she begins to understand the true meaning of friendship as well as her inner self.",1,Se mi lasci ti cancello,I don't know,Alla ricerca di Nemo,Kill Bill - Volume 1,Skate Kitchen,Stelle sulla Terra,Mid90s,3 Idiots,Prisoners,Amores perros
2171270762,2/24/2019 22:32:54,false,4557600230,,2/24/2019 22:25:43,false,elite,1.0,44347039,VEN,23,Ciudad Ojeda,201.242.238.65,Skate Kitchen,,Skate Kitchen,Mid90s,"Camille's life as a lonely suburban teenager changes dramatically when she befriends a group of girl skateboarders. As she journeys deeper into this raw New York City subculture, she begins to understand the true meaning of friendship as well as her inner self.Camille's life as a lonely suburban teenager changes dramatically when she befriends a group of girl skateboarders. As she journeys deeper into this raw New York City subculture, she begins to understand the true meaning of friendship as well as her inner self.",1,Se mi lasci ti cancello,I don't know,Alla ricerca di Nemo,Kill Bill - Volume 1,Skate Kitchen,Stelle sulla Terra,Mid90s,3 Idiots,Prisoners,Amores perros
2171270762,2/24/2019 22:36:11,false,4557610195,,2/24/2019 22:26:49,false,neodev,1.0,44761816,VEN,13,Barquisimeto,186.92.29.105,Skate Kitchen,,Skate Kitchen,Mid90s,"Camille's life as a lonely suburban teenager changes dramatically when she befriends a group of girl skateboarders. As she journeys deeper into this raw New York City subculture, she begins to understand the true meaning of friendship as well as her inner self.Camille's life as a lonely suburban teenager changes dramatically when she befriends a group of girl skateboarders. As she journeys deeper into this raw New York City subculture, she begins to understand the true meaning of friendship as well as her inner self.",1,Se mi lasci ti cancello,I don't know,Alla ricerca di Nemo,Kill Bill - Volume 1,Skate Kitchen,Stelle sulla Terra,Mid90s,3 Idiots,Prisoners,Amores perros
2171270762,2/24/2019 23:08:08,false,4557666652,,2/24/2019 23:05:01,false,elite,1.0,44295488,VEN,23,Maracaibo,200.93.51.25,Skate Kitchen,,Skate Kitchen,Mid90s,"Camille's life as a lonely suburban teenager changes dramatically when she befriends a group of girl skateboarders. As she journeys deeper into this raw New York City subculture, she begins to understand the true meaning of friendship as well as her inner self.Camille's life as a lonely suburban teenager changes dramatically when she befriends a group of girl skateboarders. As she journeys deeper into this raw New York City subculture, she begins to understand the true meaning of friendship as well as her inner self.",1,Se mi lasci ti cancello,I don't know,Alla ricerca di Nemo,Kill Bill - Volume 1,Skate Kitchen,Stelle sulla Terra,Mid90s,3 Idiots,Prisoners,Amores perros
2171270762,2/24/2019 23:21:28,false,4557690050,,2/24/2019 23:18:36,false,clixsense,1.0,43726491,UKR,09,Khmelnitskiy,94.230.207.142,Skate Kitchen,,Skate Kitchen,Mid90s,"Camille's life as a lonely suburban teenager changes dramatically when she befriends a group of girl skateboarders. As she journeys deeper into this raw New York City subculture, she begins to understand the true meaning of friendship as well as her inner self.Camille's life as a lonely suburban teenager changes dramatically when she befriends a group of girl skateboarders. As she journeys deeper into this raw New York City subculture, she begins to understand the true meaning of friendship as well as her inner self.",1,Se mi lasci ti cancello,I don't know,Alla ricerca di Nemo,Kill Bill - Volume 1,Skate Kitchen,Stelle sulla Terra,Mid90s,3 Idiots,Prisoners,Amores perros
2171270763,2/24/2019 22:25:48,false,4557586228,,2/24/2019 22:24:25,false,elite,1.0,41619660,,,"",193.37.252.139,Beautiful Boy,,Beautiful Boy,Ben is Back,"Teenager Nicolas Sheff seems to have it all with good grades and being an actor, artist, athlete and editor of the school newspaper. When Nic's addiction to meth threatens to destroy him, his father does whatever he can to save his son and family.",2,Barry Lyndon,I don't know,Beautiful Boy,Taxi Driver,Intrigo internazionale,Inception,Il mago di Oz,I sette samurai,Ben is Back,Il Signore degli Anelli - La compagnia dell'Anello
2171270763,2/24/2019 22:26:52,false,4557588075,,2/24/2019 22:24:39,false,clixsense,1.0,44825691,VNM,44,Hanoi,113.23.91.33,Beautiful Boy,,Beautiful Boy,Ben is Back,"Teenager Nicolas Sheff seems to have it all with good grades and being an actor, artist, athlete and editor of the school newspaper. When Nic's addiction to meth threatens to destroy him, his father does whatever he can to save his son and family.",2,Barry Lyndon,I don't know,Beautiful Boy,Taxi Driver,Intrigo internazionale,Inception,Il mago di Oz,I sette samurai,Ben is Back,Il Signore degli Anelli - La compagnia dell'Anello
2171270763,2/24/2019 22:27:11,false,4557588616,,2/24/2019 22:25:20,false,clixsense,1.0,16712241,VEN,15,Aragüita,190.39.128.42,Beautiful Boy,,Beautiful Boy,Ben is Back,"Teenager Nicolas Sheff seems to have it all with good grades and being an actor, artist, athlete and editor of the school newspaper. When Nic's addiction to meth threatens to destroy him, his father does whatever he can to save his son and family.",2,Barry Lyndon,I don't know,Beautiful Boy,Taxi Driver,Intrigo internazionale,Inception,Il mago di Oz,I sette samurai,Ben is Back,Il Signore degli Anelli - La compagnia dell'Anello
2171270763,2/24/2019 22:27:19,false,4557588844,,2/24/2019 22:24:45,false,keeprewarding,1.0,44038269,CRI,04,Heredia,190.113.110.75,Beautiful Boy,,Beautiful Boy,Ben is Back,"Teenager Nicolas Sheff seems to have it all with good grades and being an actor, artist, athlete and editor of the school newspaper. When Nic's addiction to meth threatens to destroy him, his father does whatever he can to save his son and family.",2,Barry Lyndon,I don't know,Beautiful Boy,Taxi Driver,Intrigo internazionale,Inception,Il mago di Oz,I sette samurai,Ben is Back,Il Signore degli Anelli - La compagnia dell'Anello
2171270763,2/24/2019 22:27:23,false,4557588986,,2/24/2019 22:24:51,false,clixsense,1.0,11582908,SRB,00,Belgrade,93.86.237.116,Beautiful Boy,,Beautiful Boy,Ben is Back,"Teenager Nicolas Sheff seems to have it all with good grades and being an actor, artist, athlete and editor of the school newspaper. When Nic's addiction to meth threatens to destroy him, his father does whatever he can to save his son and family.",2,Barry Lyndon,I don't know,Beautiful Boy,Taxi Driver,Intrigo internazionale,Inception,Il mago di Oz,I sette samurai,Ben is Back,Il Signore degli Anelli - La compagnia dell'Anello
2171270763,2/24/2019 22:28:37,false,4557591355,,2/24/2019 22:25:22,false,clixsense,1.0,44804227,VEN,"","",190.36.162.114,Beautiful Boy,,Beautiful Boy,Ben is Back,"Teenager Nicolas Sheff seems to have it all with good grades and being an actor, artist, athlete and editor of the school newspaper. When Nic's addiction to meth threatens to destroy him, his father does whatever he can to save his son and family.",2,Barry Lyndon,I don't know,Beautiful Boy,Taxi Driver,Intrigo internazionale,Inception,Il mago di Oz,I sette samurai,Ben is Back,Il Signore degli Anelli - La compagnia dell'Anello
2171270763,2/24/2019 22:28:44,false,4557591575,,2/24/2019 22:26:49,false,elite,1.0,37952287,SRB,00,Belgrade,87.116.179.253,Beautiful Boy,,Beautiful Boy,Ben is Back,"Teenager Nicolas Sheff seems to have it all with good grades and being an actor, artist, athlete and editor of the school newspaper. When Nic's addiction to meth threatens to destroy him, his father does whatever he can to save his son and family.",2,Barry Lyndon,I don't know,Beautiful Boy,Taxi Driver,Intrigo internazionale,Inception,Il mago di Oz,I sette samurai,Ben is Back,Il Signore degli Anelli - La compagnia dell'Anello
2171270763,2/24/2019 22:28:47,false,4557591685,,2/24/2019 22:26:03,false,elite,1.0,39404795,EGY,11,Cairo,41.237.48.132,Beautiful Boy,,Beautiful Boy,Ben is Back,"Teenager Nicolas Sheff seems to have it all with good grades and being an actor, artist, athlete and editor of the school newspaper. When Nic's addiction to meth threatens to destroy him, his father does whatever he can to save his son and family.",2,Barry Lyndon,I don't know,Beautiful Boy,Taxi Driver,Intrigo internazionale,Inception,Il mago di Oz,I sette samurai,Ben is Back,Il Signore degli Anelli - La compagnia dell'Anello
2171270763,2/24/2019 22:28:50,false,4557591790,,2/24/2019 22:26:59,false,clixsense,1.0,16741266,ESP,59,Bilbao,80.103.137.19,Beautiful Boy,,Beautiful Boy,Ben is Back,"Teenager Nicolas Sheff seems to have it all with good grades and being an actor, artist, athlete and editor of the school newspaper. When Nic's addiction to meth threatens to destroy him, his father does whatever he can to save his son and family.",2,Barry Lyndon,I don't know,Beautiful Boy,Taxi Driver,Intrigo internazionale,Inception,Il mago di Oz,I sette samurai,Ben is Back,Il Signore degli Anelli - La compagnia dell'Anello
2171270763,2/24/2019 22:29:23,false,4557592668,,2/24/2019 22:26:29,false,neodev,1.0,44884270,VEN,16,Alto De Los Godos,186.89.171.70,Beautiful Boy,,Beautiful Boy,Ben is Back,"Teenager Nicolas Sheff seems to have it all with good grades and being an actor, artist, athlete and editor of the school newspaper. When Nic's addiction to meth threatens to destroy him, his father does whatever he can to save his son and family.",2,Barry Lyndon,I don't know,Beautiful Boy,Taxi Driver,Intrigo internazionale,Inception,Il mago di Oz,I sette samurai,Ben is Back,Il Signore degli Anelli - La compagnia dell'Anello
2171270763,2/24/2019 22:29:30,false,4557592927,,2/24/2019 22:26:22,false,elite,1.0,44851371,ITA,06,Udine,93.41.3.44,Beautiful Boy,,Beautiful Boy,Ben is Back,"Teenager Nicolas Sheff seems to have it all with good grades and being an actor, artist, athlete and editor of the school newspaper. When Nic's addiction to meth threatens to destroy him, his father does whatever he can to save his son and family.",2,Barry Lyndon,I don't know,Beautiful Boy,Taxi Driver,Intrigo internazionale,Inception,Il mago di Oz,I sette samurai,Ben is Back,Il Signore degli Anelli - La compagnia dell'Anello
2171270763,2/24/2019 22:29:48,false,4557593611,,2/24/2019 22:27:01,false,neodev,1.0,39237911,COL,02,Medellin,181.141.35.35,Beautiful Boy,,Beautiful Boy,Ben is Back,"Teenager Nicolas Sheff seems to have it all with good grades and being an actor, artist, athlete and editor of the school newspaper. When Nic's addiction to meth threatens to destroy him, his father does whatever he can to save his son and family.",2,Barry Lyndon,I don't know,Beautiful Boy,Taxi Driver,Intrigo internazionale,Inception,Il mago di Oz,I sette samurai,Ben is Back,Il Signore degli Anelli - La compagnia dell'Anello
2171270763,2/24/2019 22:31:06,false,4557595571,,2/24/2019 22:26:50,false,elite,1.0,44406596,SRB,02,Novi Sad,178.221.0.162,Beautiful Boy,,Beautiful Boy,Ben is Back,"Teenager Nicolas Sheff seems to have it all with good grades and being an actor, artist, athlete and editor of the school newspaper. When Nic's addiction to meth threatens to destroy him, his father does whatever he can to save his son and family.",2,Barry Lyndon,I don't know,Beautiful Boy,Taxi Driver,Intrigo internazionale,Inception,Il mago di Oz,I sette samurai,Ben is Back,Il Signore degli Anelli - La compagnia dell'Anello
2171270763,2/24/2019 22:31:19,false,4557595922,,2/24/2019 22:26:12,false,neodev,1.0,45131917,VEN,"","",190.199.218.90,Beautiful Boy,,Beautiful Boy,Ben is Back,"Teenager Nicolas Sheff seems to have it all with good grades and being an actor, artist, athlete and editor of the school newspaper. When Nic's addiction to meth threatens to destroy him, his father does whatever he can to save his son and family.",2,Barry Lyndon,I don't know,Beautiful Boy,Taxi Driver,Intrigo internazionale,Inception,Il mago di Oz,I sette samurai,Ben is Back,Il Signore degli Anelli - La compagnia dell'Anello
2171270763,2/24/2019 22:31:51,false,4557597262,,2/24/2019 22:27:02,false,neodev,1.0,44557297,VEN,25,Caracas,190.38.191.54,Beautiful Boy,,Beautiful Boy,Ben is Back,"Teenager Nicolas Sheff seems to have it all with good grades and being an actor, artist, athlete and editor of the school newspaper. When Nic's addiction to meth threatens to destroy him, his father does whatever he can to save his son and family.",2,Barry Lyndon,I don't know,Beautiful Boy,Taxi Driver,Intrigo internazionale,Inception,Il mago di Oz,I sette samurai,Ben is Back,Il Signore degli Anelli - La compagnia dell'Anello
2171270763,2/24/2019 22:32:16,false,4557598436,,2/24/2019 22:28:35,false,clixsense,1.0,43743087,SRB,00,Vrbas,188.2.243.95,Beautiful Boy,,Beautiful Boy,Ben is Back,"Teenager Nicolas Sheff seems to have it all with good grades and being an actor, artist, athlete and editor of the school newspaper. When Nic's addiction to meth threatens to destroy him, his father does whatever he can to save his son and family.",2,Barry Lyndon,I don't know,Beautiful Boy,Taxi Driver,Intrigo internazionale,Inception,Il mago di Oz,I sette samurai,Ben is Back,Il Signore degli Anelli - La compagnia dell'Anello
2171270763,2/24/2019 22:32:54,false,4557600232,,2/24/2019 22:25:43,false,elite,1.0,44347039,VEN,23,Ciudad Ojeda,201.242.238.65,Beautiful Boy,,Beautiful Boy,Ben is Back,"Teenager Nicolas Sheff seems to have it all with good grades and being an actor, artist, athlete and editor of the school newspaper. When Nic's addiction to meth threatens to destroy him, his father does whatever he can to save his son and family.",2,Barry Lyndon,I don't know,Beautiful Boy,Taxi Driver,Intrigo internazionale,Inception,Il mago di Oz,I sette samurai,Ben is Back,Il Signore degli Anelli - La compagnia dell'Anello
2171270763,2/24/2019 22:36:11,false,4557610201,,2/24/2019 22:26:49,false,neodev,1.0,44761816,VEN,13,Barquisimeto,186.92.29.105,Beautiful Boy,,Beautiful Boy,Ben is Back,"Teenager Nicolas Sheff seems to have it all with good grades and being an actor, artist, athlete and editor of the school newspaper. When Nic's addiction to meth threatens to destroy him, his father does whatever he can to save his son and family.",2,Barry Lyndon,I don't know,Beautiful Boy,Taxi Driver,Intrigo internazionale,Inception,Il mago di Oz,I sette samurai,Ben is Back,Il Signore degli Anelli - La compagnia dell'Anello
2171270763,2/24/2019 23:08:08,false,4557666658,,2/24/2019 23:05:01,false,elite,1.0,44295488,VEN,23,Maracaibo,200.93.51.25,Beautiful Boy,,Beautiful Boy,Ben is Back,"Teenager Nicolas Sheff seems to have it all with good grades and being an actor, artist, athlete and editor of the school newspaper. When Nic's addiction to meth threatens to destroy him, his father does whatever he can to save his son and family.",2,Barry Lyndon,I don't know,Beautiful Boy,Taxi Driver,Intrigo internazionale,Inception,Il mago di Oz,I sette samurai,Ben is Back,Il Signore degli Anelli - La compagnia dell'Anello
2171270763,2/24/2019 23:21:25,false,4557689959,,2/24/2019 23:18:38,false,elite,1.0,39050465,BRA,21,Nilopolis,177.65.56.201,Beautiful Boy,,Beautiful Boy,Ben is Back,"Teenager Nicolas Sheff seems to have it all with good grades and being an actor, artist, athlete and editor of the school newspaper. When Nic's addiction to meth threatens to destroy him, his father does whatever he can to save his son and family.",2,Barry Lyndon,I don't know,Beautiful Boy,Taxi Driver,Intrigo internazionale,Inception,Il mago di Oz,I sette samurai,Ben is Back,Il Signore degli Anelli - La compagnia dell'Anello
2171270765,2/24/2019 22:25:48,false,4557586232,,2/24/2019 22:24:25,false,elite,1.0,41619660,,,"",193.37.252.139,Puppet Master: The Littlest Reich,,Puppet Master: The Littlest Reich,The Happytime Murders,"Recently divorced and reeling, Edgar returns to his childhood home to regroup his life. When Edgar finds a nefarious looking puppet in his deceased brother's room, he decides to sell the doll for some quick cash. Girl-next-door Ashley and and comic book pal Markowitz join Edgar for a doomed road trip to an auction at a convention celebrating the 30th Anniversary of the infamous Toulon Murders. All hell breaks loose when a strange force animates the puppets at the convention, setting them on a bloody killing spree that's motivated by an evil as old as time.",3,Puppet Master: The Littlest Reich,I don't know,Harry Potter e i Doni della Morte - Parte 2,Warrior,Fargo,The Happytime Murders,Tre colori - Film rosso,The Sixth Sense - Il sesto senso,Batman Begins,Il ponte sul fiume Kwai
2171270765,2/24/2019 22:26:52,false,4557588080,,2/24/2019 22:24:39,false,clixsense,1.0,44825691,VNM,44,Hanoi,113.23.91.33,Puppet Master: The Littlest Reich,,Puppet Master: The Littlest Reich,The Happytime Murders,"Recently divorced and reeling, Edgar returns to his childhood home to regroup his life. When Edgar finds a nefarious looking puppet in his deceased brother's room, he decides to sell the doll for some quick cash. Girl-next-door Ashley and and comic book pal Markowitz join Edgar for a doomed road trip to an auction at a convention celebrating the 30th Anniversary of the infamous Toulon Murders. All hell breaks loose when a strange force animates the puppets at the convention, setting them on a bloody killing spree that's motivated by an evil as old as time.",3,Puppet Master: The Littlest Reich,I don't know,Harry Potter e i Doni della Morte - Parte 2,Warrior,Fargo,The Happytime Murders,Tre colori - Film rosso,The Sixth Sense - Il sesto senso,Batman Begins,Il ponte sul fiume Kwai
