_unit_id;_created_at;_golden;_id;_missed;_started_at;_tainted;_channel;_trust;_worker_id;_country;_region;_city;_ip;crowd_ans;gt;gt_conf;pic_url;question_n;v1;v2;v3;v4;v5
2170638770;2/23/2019 17:23:26;false;4554716996;;2/23/2019 17:23:05;false;elite;1;44985993;DEU;14;Magdeburg;88.150.13.6;Artichokes;Artichokes;Cardoons;https://i.imgur.com/cK2bM8r.jpg;1;Avocado;Artichokes;Beetroot;Cardoons;Fig
2170638770;2/23/2019 17:24:03;false;4554718118;;2/23/2019 17:23:35;false;neodev;1;19304131;DEU;;;80.187.100.168;Artichokes;Artichokes;Cardoons;https://i.imgur.com/cK2bM8r.jpg;1;Avocado;Artichokes;Beetroot;Cardoons;Fig
2170638770;2/23/2019 17:24:58;false;4554719819;;2/23/2019 17:23:19;false;clixsense;1;39958474;TUR;34;Istanbul;95.70.131.173;Artichokes;Artichokes;Cardoons;https://i.imgur.com/cK2bM8r.jpg;1;Avocado;Artichokes;Beetroot;Cardoons;Fig
2170638770;2/23/2019 17:25:24;false;4554720589;;2/23/2019 17:24:06;false;neodev;1;44318447;VEN;;;186.95.226.120;Artichokes;Artichokes;Cardoons;https://i.imgur.com/cK2bM8r.jpg;1;Avocado;Artichokes;Beetroot;Cardoons;Fig
2170638770;2/23/2019 17:25:51;false;4554721466;;2/23/2019 17:24:06;false;elite;1;43727939;EGY;11;Cairo;197.50.31.128;Artichokes;Artichokes;Cardoons;https://i.imgur.com/cK2bM8r.jpg;1;Avocado;Artichokes;Beetroot;Cardoons;Fig
2170638770;2/23/2019 17:26:42;false;4554722966;;2/23/2019 17:23:30;false;elite;1;34729121;POL;73;Polska;185.135.2.189;Artichokes;Artichokes;Cardoons;https://i.imgur.com/cK2bM8r.jpg;1;Avocado;Artichokes;Beetroot;Cardoons;Fig
2170638770;2/23/2019 17:27:08;false;4554723865;;2/23/2019 17:24:14;false;clixsense;1;44144595;UKR;4;Dnepropetrovsk;93.178.206.49;Artichokes;Artichokes;Cardoons;https://i.imgur.com/cK2bM8r.jpg;1;Avocado;Artichokes;Beetroot;Cardoons;Fig
2170638770;2/23/2019 17:27:14;false;4554723988;;2/23/2019 17:24:09;false;clixsense;1;44939679;VEN;13;Carora;190.75.220.64;Fig;Artichokes;Cardoons;https://i.imgur.com/cK2bM8r.jpg;1;Avocado;Artichokes;Beetroot;Cardoons;Fig
2170638770;2/23/2019 17:27:15;false;4554724014;;2/23/2019 17:24:18;false;elite;1;43703303;RUS;53;Novosibirsk;94.180.48.45;Artichokes;Artichokes;Cardoons;https://i.imgur.com/cK2bM8r.jpg;1;Avocado;Artichokes;Beetroot;Cardoons;Fig
2170638770;2/23/2019 17:27:35;false;4554724684;;2/23/2019 17:24:19;false;neodev;1;44854755;VEN;;;190.72.150.63;Artichokes;Artichokes;Cardoons;https://i.imgur.com/cK2bM8r.jpg;1;Avocado;Artichokes;Beetroot;Cardoons;Fig
2170638770;2/23/2019 17:29:44;false;4554728704;;2/23/2019 17:24:03;false;clixsense;1;45017143;RUS;;;185.120.89.90;Artichokes;Artichokes;Cardoons;https://i.imgur.com/cK2bM8r.jpg;1;Avocado;Artichokes;Beetroot;Cardoons;Fig
2170638770;2/23/2019 17:29:47;false;4554728779;;2/23/2019 17:25:06;false;elite;1;30850691;VNM;44;Hanoi;14.177.135.55;Artichokes;Artichokes;Cardoons;https://i.imgur.com/cK2bM8r.jpg;1;Avocado;Artichokes;Beetroot;Cardoons;Fig
2170638770;2/23/2019 17:30:38;false;4554730272;;2/23/2019 17:24:02;false;clixsense;1;37344082;UKR;7;Kharkiv;109.87.84.58;Artichokes;Artichokes;Cardoons;https://i.imgur.com/cK2bM8r.jpg;1;Avocado;Artichokes;Beetroot;Cardoons;Fig
2170638770;2/23/2019 17:54:53;false;4554783790;;2/23/2019 17:53:38;false;elite;1;44844792;EGY;;;154.238.25.206;Artichokes;Artichokes;Cardoons;https://i.imgur.com/cK2bM8r.jpg;1;Avocado;Artichokes;Beetroot;Cardoons;Fig
2170638770;2/23/2019 17:55:44;false;4554785452;;2/23/2019 17:54:38;false;prodege;1;44259311;GBR;Q4;Kidderminster;86.181.125.116;Artichokes;Artichokes;Cardoons;https://i.imgur.com/cK2bM8r.jpg;1;Avocado;Artichokes;Beetroot;Cardoons;Fig
2170638770;2/23/2019 17:56:29;false;4554787024;;2/23/2019 17:54:07;false;elite;1;44295488;VEN;23;Maracaibo;200.93.51.25;Artichokes;Artichokes;Cardoons;https://i.imgur.com/cK2bM8r.jpg;1;Avocado;Artichokes;Beetroot;Cardoons;Fig
2170638770;2/23/2019 17:58:05;false;4554790148;;2/23/2019 17:53:35;false;clixsense;1;44294487;UKR;1;Cherkasy;212.1.93.64;Artichokes;Artichokes;Cardoons;https://i.imgur.com/cK2bM8r.jpg;1;Avocado;Artichokes;Beetroot;Cardoons;Fig
2170638770;2/23/2019 18:11:24;false;4554822504;;2/23/2019 17:54:14;false;clixsense;1;44956498;VEN;15;Cúa;201.243.200.84;Artichokes;Artichokes;Cardoons;https://i.imgur.com/cK2bM8r.jpg;1;Avocado;Artichokes;Beetroot;Cardoons;Fig
2170638770;2/23/2019 18:26:27;false;4554853878;;2/23/2019 18:25:01;false;clixsense;1;16741266;ESP;59;Bilbao;80.103.137.114;Artichokes;Artichokes;Cardoons;https://i.imgur.com/cK2bM8r.jpg;1;Avocado;Artichokes;Beetroot;Cardoons;Fig
2170638770;2/23/2019 18:35:35;false;4554874940;;2/23/2019 18:26:50;false;neodev;1;45076645;VEN;25;Caracas;201.210.132.151;Artichokes;Artichokes;Cardoons;https://i.imgur.com/cK2bM8r.jpg;1;Avocado;Artichokes;Beetroot;Cardoons;Fig
2169289395;2/22/2019 16:36:50;false;4550468504;;2/22/2019 16:35:33;false;clixsense;1.0;45117851;VEN;25;Caracas;201.210.138.62;Dates;Dates;Prunes;https://i.imgur.com/gt1lk5H.jpg;2;Prunes;Garlic;Dates;Fennel;Clementine
2169289395;2/22/2019 16:36:54;false;4550468708;;2/22/2019 16:35:39;false;clixsense;1.0;43721092;VEN;18;Acarigua;190.207.218.43;Prunes;Dates;Prunes;https://i.imgur.com/gt1lk5H.jpg;2;Prunes;Garlic;Dates;Fennel;Clementine
2169289395;2/22/2019 16:37:59;false;4550472009;;2/22/2019 16:35:28;false;elite;1.0;34657494;VNM;44;Hanoi;42.112.237.86;Prunes;Dates;Prunes;https://i.imgur.com/gt1lk5H.jpg;2;Prunes;Garlic;Dates;Fennel;Clementine
2169289395;2/22/2019 16:38:15;false;4550473125;;2/22/2019 16:35:35;false;elite;1.0;43863415;SRB;0;Belgrade;178.148.144.221;Dates;Dates;Prunes;https://i.imgur.com/gt1lk5H.jpg;2;Prunes;Garlic;Dates;Fennel;Clementine
2169289395;2/22/2019 16:38:27;false;4550473620;;2/22/2019 16:35:27;false;elite;1.0;44920655;EGY;;;197.166.86.64;Dates;Dates;Prunes;https://i.imgur.com/gt1lk5H.jpg;2;Prunes;Garlic;Dates;Fennel;Clementine
2169289395;2/22/2019 16:40:59;false;4550483490;;2/22/2019 16:35:30;false;elite;1.0;30850691;VNM;44;Hanoi;14.177.135.55;Prunes;Dates;Prunes;https://i.imgur.com/gt1lk5H.jpg;2;Prunes;Garlic;Dates;Fennel;Clementine
2169289395;2/22/2019 17:07:09;false;4550587484;;2/22/2019 17:05:46;false;neodev;1.0;33942357;VEN;25;Caracas;200.82.187.173;Dates;Dates;Prunes;https://i.imgur.com/gt1lk5H.jpg;2;Prunes;Garlic;Dates;Fennel;Clementine
2169289395;2/22/2019 17:09:09;false;4550597740;;2/22/2019 17:06:00;false;neodev;1.0;44495127;VEN;;;190.79.159.23;Prunes;Dates;Prunes;https://i.imgur.com/gt1lk5H.jpg;2;Prunes;Garlic;Dates;Fennel;Clementine
2169289395;2/22/2019 17:36:02;false;4550752891;;2/22/2019 17:35:19;false;neodev;1.0;33658963;UKR;4;Dnepropetrovsk;91.243.198.251;Fennel;Dates;Prunes;https://i.imgur.com/gt1lk5H.jpg;2;Prunes;Garlic;Dates;Fennel;Clementine
2169289395;2/22/2019 17:37:06;false;4550759227;;2/22/2019 17:36:22;false;clixsense;1;35902657;RUS;48;Moscow;37.145.44.81;Prunes;Dates;Prunes;https://i.imgur.com/gt1lk5H.jpg;2;Prunes;Garlic;Dates;Fennel;Clementine
2170638771;2/23/2019 17:23:26;false;4554717000;;2/23/2019 17:23:05;false;elite;1.0;44985993;DEU;14;Magdeburg;88.150.13.6;Dates;Dates;Prunes;https://i.imgur.com/gt1lk5H.jpg;2;Prunes;Garlic;Dates;Fennel;Clementine
2170638771;2/23/2019 17:24:03;false;4554718111;;2/23/2019 17:23:35;false;neodev;1.0;19304131;DEU;;;80.187.100.168;Dates;Dates;Prunes;https://i.imgur.com/gt1lk5H.jpg;2;Prunes;Garlic;Dates;Fennel;Clementine
2170638771;2/23/2019 17:24:58;false;4554719815;;2/23/2019 17:23:19;false;clixsense;1.0;39958474;TUR;34;Istanbul;95.70.131.173;Prunes;Dates;Prunes;https://i.imgur.com/gt1lk5H.jpg;2;Prunes;Garlic;Dates;Fennel;Clementine
2170638771;2/23/2019 17:25:24;false;4554720584;;2/23/2019 17:24:06;false;neodev;1.0;44318447;VEN;;;186.95.226.120;Prunes;Dates;Prunes;https://i.imgur.com/gt1lk5H.jpg;2;Prunes;Garlic;Dates;Fennel;Clementine
2170638771;2/23/2019 17:25:51;false;4554721460;;2/23/2019 17:24:06;false;elite;1.0;43727939;EGY;11;Cairo;197.50.31.128;Dates;Dates;Prunes;https://i.imgur.com/gt1lk5H.jpg;2;Prunes;Garlic;Dates;Fennel;Clementine
2170638771;2/23/2019 17:26:42;false;4554722973;;2/23/2019 17:23:30;false;elite;1.0;34729121;POL;73;Polska;185.135.2.189;Dates;Dates;Prunes;https://i.imgur.com/gt1lk5H.jpg;2;Prunes;Garlic;Dates;Fennel;Clementine
2170638771;2/23/2019 17:27:08;false;4554723860;;2/23/2019 17:24:14;false;clixsense;1.0;44144595;UKR;4;Dnepropetrovsk;93.178.206.49;Dates;Dates;Prunes;https://i.imgur.com/gt1lk5H.jpg;2;Prunes;Garlic;Dates;Fennel;Clementine
2170638771;2/23/2019 17:27:14;false;4554723992;;2/23/2019 17:24:09;false;clixsense;1.0;44939679;VEN;13;Carora;190.75.220.64;Prunes;Dates;Prunes;https://i.imgur.com/gt1lk5H.jpg;2;Prunes;Garlic;Dates;Fennel;Clementine
2170638771;2/23/2019 17:27:15;false;4554724012;;2/23/2019 17:24:18;false;elite;1.0;43703303;RUS;53;Novosibirsk;94.180.48.45;Dates;Dates;Prunes;https://i.imgur.com/gt1lk5H.jpg;2;Prunes;Garlic;Dates;Fennel;Clementine
2170638771;2/23/2019 17:27:35;false;4554724678;;2/23/2019 17:24:19;false;neodev;1.0;44854755;VEN;;;190.72.150.63;Prunes;Dates;Prunes;https://i.imgur.com/gt1lk5H.jpg;2;Prunes;Garlic;Dates;Fennel;Clementine
2170638771;2/23/2019 17:29:44;false;4554728709;;2/23/2019 17:24:03;false;clixsense;1.0;45017143;RUS;;;185.120.89.90;Dates;Dates;Prunes;https://i.imgur.com/gt1lk5H.jpg;2;Prunes;Garlic;Dates;Fennel;Clementine
2170638771;2/23/2019 17:29:47;false;4554728777;;2/23/2019 17:25:06;false;elite;1.0;30850691;VNM;44;Hanoi;14.177.135.55;Dates;Dates;Prunes;https://i.imgur.com/gt1lk5H.jpg;2;Prunes;Garlic;Dates;Fennel;Clementine
2170638771;2/23/2019 17:30:38;false;4554730269;;2/23/2019 17:24:02;false;clixsense;1.0;37344082;UKR;7;Kharkiv;109.87.84.58;Dates;Dates;Prunes;https://i.imgur.com/gt1lk5H.jpg;2;Prunes;Garlic;Dates;Fennel;Clementine
2170638771;2/23/2019 17:54:53;false;4554783788;;2/23/2019 17:53:38;false;elite;1.0;44844792;EGY;;;154.238.25.206;Dates;Dates;Prunes;https://i.imgur.com/gt1lk5H.jpg;2;Prunes;Garlic;Dates;Fennel;Clementine
2170638771;2/23/2019 17:55:44;false;4554785456;;2/23/2019 17:54:38;false;prodege;1.0;44259311;GBR;Q4;Kidderminster;86.181.125.116;Dates;Dates;Prunes;https://i.imgur.com/gt1lk5H.jpg;2;Prunes;Garlic;Dates;Fennel;Clementine
2170638771;2/23/2019 17:56:29;false;4554787034;;2/23/2019 17:54:07;false;elite;1.0;44295488;VEN;23;Maracaibo;200.93.51.25;Dates;Dates;Prunes;https://i.imgur.com/gt1lk5H.jpg;2;Prunes;Garlic;Dates;Fennel;Clementine
2170638771;2/23/2019 17:58:05;false;4554790142;;2/23/2019 17:53:35;false;clixsense;1.0;44294487;UKR;1;Cherkasy;212.1.93.64;Dates;Dates;Prunes;https://i.imgur.com/gt1lk5H.jpg;2;Prunes;Garlic;Dates;Fennel;Clementine
2170638771;2/23/2019 18:11:24;false;4554822508;;2/23/2019 17:54:14;false;clixsense;1.0;44956498;VEN;15;Cúa;201.243.200.84;Prunes;Dates;Prunes;https://i.imgur.com/gt1lk5H.jpg;2;Prunes;Garlic;Dates;Fennel;Clementine
2170638771;2/23/2019 18:29:19;false;4554860458;;2/23/2019 18:26:48;false;clixsense;1.0;16741266;ESP;59;Bilbao;80.103.137.114;Dates;Dates;Prunes;https://i.imgur.com/gt1lk5H.jpg;2;Prunes;Garlic;Dates;Fennel;Clementine
2170638771;2/23/2019 18:33:26;false;4554871043;;2/23/2019 18:23:50;false;elite;1;44408986;EGY;3;;41.199.141.123;Dates;Dates;Prunes;https://i.imgur.com/gt1lk5H.jpg;2;Prunes;Garlic;Dates;Fennel;Clementine
2169289396;2/22/2019 16:36:50;false;4550468519;;2/22/2019 16:35:33;false;clixsense;1.0;45117851;VEN;25;Caracas;201.210.138.62;Momos;Momos;Ravioli;https://i.imgur.com/cRzsvbP.jpg;3;Carrot;Key lime pie;Tater tots;Ravioli;Momos
2169289396;2/22/2019 16:36:54;false;4550468699;;2/22/2019 16:35:39;false;clixsense;1.0;43721092;VEN;18;Acarigua;190.207.218.43;Ravioli;Momos;Ravioli;https://i.imgur.com/cRzsvbP.jpg;3;Carrot;Key lime pie;Tater tots;Ravioli;Momos
2169289396;2/22/2019 16:37:59;false;4550472025;;2/22/2019 16:35:28;false;elite;1.0;34657494;VNM;44;Hanoi;42.112.237.86;Momos;Momos;Ravioli;https://i.imgur.com/cRzsvbP.jpg;3;Carrot;Key lime pie;Tater tots;Ravioli;Momos
2169289396;2/22/2019 16:38:15;false;4550473115;;2/22/2019 16:35:35;false;elite;1.0;43863415;SRB;0;Belgrade;178.148.144.221;Momos;Momos;Ravioli;https://i.imgur.com/cRzsvbP.jpg;3;Carrot;Key lime pie;Tater tots;Ravioli;Momos
2169289396;2/22/2019 16:38:27;false;4550473622;;2/22/2019 16:35:27;false;elite;1.0;44920655;EGY;;;197.166.86.64;Momos;Momos;Ravioli;https://i.imgur.com/cRzsvbP.jpg;3;Carrot;Key lime pie;Tater tots;Ravioli;Momos
2169289396;2/22/2019 16:40:59;false;4550483509;;2/22/2019 16:35:30;false;elite;1.0;30850691;VNM;44;Hanoi;14.177.135.55;Momos;Momos;Ravioli;https://i.imgur.com/cRzsvbP.jpg;3;Carrot;Key lime pie;Tater tots;Ravioli;Momos
2169289396;2/22/2019 17:07:09;false;4550587469;;2/22/2019 17:05:46;false;neodev;1.0;33942357;VEN;25;Caracas;200.82.187.173;Ravioli;Momos;Ravioli;https://i.imgur.com/cRzsvbP.jpg;3;Carrot;Key lime pie;Tater tots;Ravioli;Momos
2169289396;2/22/2019 17:09:09;false;4550597722;;2/22/2019 17:06:00;false;neodev;1.0;44495127;VEN;;;190.79.159.23;Momos;Momos;Ravioli;https://i.imgur.com/cRzsvbP.jpg;3;Carrot;Key lime pie;Tater tots;Ravioli;Momos
2169289396;2/22/2019 17:36:53;false;4550757932;;2/22/2019 17:35:19;false;clixsense;1.0;43726491;UKR;9;Khmelnitskiy;94.230.197.94;Ravioli;Momos;Ravioli;https://i.imgur.com/cRzsvbP.jpg;3;Carrot;Key lime pie;Tater tots;Ravioli;Momos
2169289396;2/22/2019 17:38:47;false;4550769096;;2/22/2019 17:36:10;false;neodev;1.0;33658963;UKR;4;Dnepropetrovsk;91.243.198.251;Ravioli;Momos;Ravioli;https://i.imgur.com/cRzsvbP.jpg;3;Carrot;Key lime pie;Tater tots;Ravioli;Momos
2170638772;2/23/2019 17:23:26;false;4554716994;;2/23/2019 17:23:05;false;elite;1.0;44985993;DEU;14;Magdeburg;88.150.13.6;Momos;Momos;Ravioli;https://i.imgur.com/cRzsvbP.jpg;3;Carrot;Key lime pie;Tater tots;Ravioli;Momos
2170638772;2/23/2019 17:24:03;false;4554718106;;2/23/2019 17:23:35;false;neodev;1.0;19304131;DEU;;;80.187.100.168;Ravioli;Momos;Ravioli;https://i.imgur.com/cRzsvbP.jpg;3;Carrot;Key lime pie;Tater tots;Ravioli;Momos
2170638772;2/23/2019 17:24:58;false;4554719813;;2/23/2019 17:23:19;false;clixsense;1.0;39958474;TUR;34;Istanbul;95.70.131.173;Momos;Momos;Ravioli;https://i.imgur.com/cRzsvbP.jpg;3;Carrot;Key lime pie;Tater tots;Ravioli;Momos
2170638772;2/23/2019 17:25:13;false;4554720227;;2/23/2019 17:24:48;false;keeprewarding;1;44038269;CRI;4;Heredia;190.113.110.75;Ravioli;Momos;Ravioli;https://i.imgur.com/cRzsvbP.jpg;3;Carrot;Key lime pie;Tater tots;Ravioli;Momos
2170638772;2/23/2019 17:25:51;false;4554721452;;2/23/2019 17:24:06;false;elite;1.0;43727939;EGY;11;Cairo;197.50.31.128;Momos;Momos;Ravioli;https://i.imgur.com/cRzsvbP.jpg;3;Carrot;Key lime pie;Tater tots;Ravioli;Momos
2170638772;2/23/2019 17:26:42;false;4554722968;;2/23/2019 17:23:30;false;elite;1.0;34729121;POL;73;Polska;185.135.2.189;Momos;Momos;Ravioli;https://i.imgur.com/cRzsvbP.jpg;3;Carrot;Key lime pie;Tater tots;Ravioli;Momos
2170638772;2/23/2019 17:27:08;false;4554723871;;2/23/2019 17:24:14;false;clixsense;1.0;44144595;UKR;4;Dnepropetrovsk;93.178.206.49;Ravioli;Momos;Ravioli;https://i.imgur.com/cRzsvbP.jpg;3;Carrot;Key lime pie;Tater tots;Ravioli;Momos
2170638772;2/23/2019 17:27:14;false;4554723989;;2/23/2019 17:24:09;false;clixsense;1.0;44939679;VEN;13;Carora;190.75.220.64;Momos;Momos;Ravioli;https://i.imgur.com/cRzsvbP.jpg;3;Carrot;Key lime pie;Tater tots;Ravioli;Momos
2170638772;2/23/2019 17:27:15;false;4554724015;;2/23/2019 17:24:18;false;elite;1.0;43703303;RUS;53;Novosibirsk;94.180.48.45;Ravioli;Momos;Ravioli;https://i.imgur.com/cRzsvbP.jpg;3;Carrot;Key lime pie;Tater tots;Ravioli;Momos
2170638772;2/23/2019 17:27:35;false;4554724666;;2/23/2019 17:24:19;false;neodev;1.0;44854755;VEN;;;190.72.150.63;Momos;Momos;Ravioli;https://i.imgur.com/cRzsvbP.jpg;3;Carrot;Key lime pie;Tater tots;Ravioli;Momos
2170638772;2/23/2019 17:29:44;false;4554728694;;2/23/2019 17:24:03;false;clixsense;1.0;45017143;RUS;;;185.120.89.90;Momos;Momos;Ravioli;https://i.imgur.com/cRzsvbP.jpg;3;Carrot;Key lime pie;Tater tots;Ravioli;Momos
2170638772;2/23/2019 17:29:47;false;4554728785;;2/23/2019 17:25:06;false;elite;1.0;30850691;VNM;44;Hanoi;14.177.135.55;Momos;Momos;Ravioli;https://i.imgur.com/cRzsvbP.jpg;3;Carrot;Key lime pie;Tater tots;Ravioli;Momos
2170638772;2/23/2019 17:30:38;false;4554730266;;2/23/2019 17:24:02;false;clixsense;1.0;37344082;UKR;7;Kharkiv;109.87.84.58;Momos;Momos;Ravioli;https://i.imgur.com/cRzsvbP.jpg;3;Carrot;Key lime pie;Tater tots;Ravioli;Momos
2170638772;2/23/2019 17:54:53;false;4554783782;;2/23/2019 17:53:38;false;elite;1.0;44844792;EGY;;;154.238.25.206;Momos;Momos;Ravioli;https://i.imgur.com/cRzsvbP.jpg;3;Carrot;Key lime pie;Tater tots;Ravioli;Momos
2170638772;2/23/2019 17:55:44;false;4554785448;;2/23/2019 17:54:38;false;prodege;1.0;44259311;GBR;Q4;Kidderminster;86.181.125.116;Momos;Momos;Ravioli;https://i.imgur.com/cRzsvbP.jpg;3;Carrot;Key lime pie;Tater tots;Ravioli;Momos
2170638772;2/23/2019 17:56:07;false;4554786212;;2/23/2019 17:55:23;false;clixsense;1;45058486;PSE;0;Ramallah;37.8.8.139;Key lime pie;Momos;Ravioli;https://i.imgur.com/cRzsvbP.jpg;3;Carrot;Key lime pie;Tater tots;Ravioli;Momos
2170638772;2/23/2019 17:56:29;false;4554787028;;2/23/2019 17:54:07;false;elite;1.0;44295488;VEN;23;Maracaibo;200.93.51.25;Momos;Momos;Ravioli;https://i.imgur.com/cRzsvbP.jpg;3;Carrot;Key lime pie;Tater tots;Ravioli;Momos
2170638772;2/23/2019 17:58:05;false;4554790157;;2/23/2019 17:53:35;false;clixsense;1.0;44294487;UKR;1;Cherkasy;212.1.93.64;Momos;Momos;Ravioli;https://i.imgur.com/cRzsvbP.jpg;3;Carrot;Key lime pie;Tater tots;Ravioli;Momos
2170638772;2/23/2019 18:11:24;false;4554822493;;2/23/2019 17:54:14;false;clixsense;1.0;44956498;VEN;15;Cúa;201.243.200.84;Momos;Momos;Ravioli;https://i.imgur.com/cRzsvbP.jpg;3;Carrot;Key lime pie;Tater tots;Ravioli;Momos
2170638772;2/23/2019 18:33:26;false;4554871035;;2/23/2019 18:23:50;false;elite;1.0;44408986;EGY;3;;41.199.141.123;Momos;Momos;Ravioli;https://i.imgur.com/cRzsvbP.jpg;3;Carrot;Key lime pie;Tater tots;Ravioli;Momos
2169289397;2/22/2019 16:36:50;false;4550468523;;2/22/2019 16:35:33;false;clixsense;1.0;45117851;VEN;25;Caracas;201.210.138.62;Muffin;Muffin;Cupcake;https://i.imgur.com/hevIVzo.jpg;4;Cupcake;Muffin;Key lime pie;Twinkies;Cornbread
2169289397;2/22/2019 16:36:54;false;4550468706;;2/22/2019 16:35:39;false;clixsense;1.0;43721092;VEN;18;Acarigua;190.207.218.43;Muffin;Muffin;Cupcake;https://i.imgur.com/hevIVzo.jpg;4;Cupcake;Muffin;Key lime pie;Twinkies;Cornbread
2169289397;2/22/2019 16:37:59;false;4550472034;;2/22/2019 16:35:28;false;elite;1.0;34657494;VNM;44;Hanoi;42.112.237.86;Cupcake;Muffin;Cupcake;https://i.imgur.com/hevIVzo.jpg;4;Cupcake;Muffin;Key lime pie;Twinkies;Cornbread
2169289397;2/22/2019 16:38:15;false;4550473132;;2/22/2019 16:35:35;false;elite;1.0;43863415;SRB;0;Belgrade;178.148.144.221;Muffin;Muffin;Cupcake;https://i.imgur.com/hevIVzo.jpg;4;Cupcake;Muffin;Key lime pie;Twinkies;Cornbread
2169289397;2/22/2019 16:38:27;false;4550473613;;2/22/2019 16:35:27;false;elite;1.0;44920655;EGY;;;197.166.86.64;Cupcake;Muffin;Cupcake;https://i.imgur.com/hevIVzo.jpg;4;Cupcake;Muffin;Key lime pie;Twinkies;Cornbread
2169289397;2/22/2019 16:40:59;false;4550483501;;2/22/2019 16:35:30;false;elite;1.0;30850691;VNM;44;Hanoi;14.177.135.55;Cupcake;Muffin;Cupcake;https://i.imgur.com/hevIVzo.jpg;4;Cupcake;Muffin;Key lime pie;Twinkies;Cornbread
2169289397;2/22/2019 17:07:09;false;4550587464;;2/22/2019 17:05:46;false;neodev;1.0;33942357;VEN;25;Caracas;200.82.187.173;Cupcake;Muffin;Cupcake;https://i.imgur.com/hevIVzo.jpg;4;Cupcake;Muffin;Key lime pie;Twinkies;Cornbread
2169289397;2/22/2019 17:09:09;false;4550597746;;2/22/2019 17:06:00;false;neodev;1.0;44495127;VEN;;;190.79.159.23;Twinkies;Muffin;Cupcake;https://i.imgur.com/hevIVzo.jpg;4;Cupcake;Muffin;Key lime pie;Twinkies;Cornbread
2169289397;2/22/2019 17:36:02;false;4550752889;;2/22/2019 17:35:19;false;neodev;1.0;33658963;UKR;4;Dnepropetrovsk;91.243.198.251;Muffin;Muffin;Cupcake;https://i.imgur.com/hevIVzo.jpg;4;Cupcake;Muffin;Key lime pie;Twinkies;Cornbread
2169289397;2/22/2019 17:37:06;false;4550759236;;2/22/2019 17:36:22;false;clixsense;1.0;35902657;RUS;48;Moscow;37.145.44.81;Cupcake;Muffin;Cupcake;https://i.imgur.com/hevIVzo.jpg;4;Cupcake;Muffin;Key lime pie;Twinkies;Cornbread
